PV,Tem
397.65,-7.37
372,-6.73
325.4,-6.3
211.2,-6.31
49,-7.53
0,-9.42
0,-10.09
0,-10.68
0,-11.05
0,-11.35
0,-11.5
0,-11.71
0,-12.06
0,-12.44
0,-12.7
0,-12.84
0,-12.92
0,-12.94
0,-12.92
0,-13.01
20,-13.13
132.23,-11.81
245.93,-9.37
312.92,-7.47
382.1,-6.28
365.65,-5.64
289.1,-5.36
199.27,-5.63
54.3,-7.27
0,-9.82
0,-10.26
0,-10.63
0,-10.79
0,-10.79
0,-10.75
0,-10.8
0,-10.94
0,-11.2
0,-11.48
0,-11.6
0,-11.54
0,-11.43
0,-11.66
0,-12.1
19.15,-12.42
143.23,-10.93
243.98,-8.49
322.62,-7.14
408.83,-6.15
374.45,-5.39
315.73,-4.88
210.27,-5.04
62.65,-6.49
0,-8.11
0,-8.9
0,-9.83
0,-10.76
0,-11.45
0,-11.81
0,-11.91
0,-11.91
0,-11.86
0,-11.78
0,-11.67
0,-11.55
0,-11.46
0,-11.4
0,-11.41
19.2,-11.42
149.62,-10.27
262.38,-7.84
349.58,-6.47
396.15,-5.75
395.62,-5.55
295.48,-5.72
201.93,-6.19
55.2,-7.47
0,-9.07
0,-9.46
0,-9.63
0,-9.65
0,-9.56
0,-9.52
0,-9.45
0,-9.34
0,-9.22
0,-9.11
0,-8.9
0,-8.68
0,-8.57
0,-8.52
0,-8.58
18.02,-8.71
139.88,-7.73
245.1,-5.58
320.35,-3.94
409.23,-3.34
359.23,-2.64
311.83,-2.44
205.93,-2.6
69.03,-4.23
0,-5.66
0,-6.14
0,-6.24
0,-6.03
0,-5.78
0,-5.7
0,-5.68
0,-5.95
0,-6.48
0,-6.87
0,-7
0,-7.1
0,-7.27
0,-7.38
0,-7.66
12.15,-7.61
63.3,-6.58
123.57,-4.57
214.85,-2.53
277.15,-1.38
298.12,-0.61
233.2,-0.53
170.75,-1.35
46.45,-3.78
0,-5.08
0,-5.84
0,-6.18
0,-6.31
0,-6.62
0,-6.88
0,-6.98
0,-7.09
0,-7.34
0,-7.58
0,-7.63
0,-7.6
0,-7.62
0,-7.64
0,-7.69
16.55,-7.69
112.35,-6.55
214.9,-4.3
295.65,-2.2
391.45,-0.99
351,-0.31
294.1,0.13
208.18,-0.37
48.2,-2.64
0,-3.96
0,-4.5
0,-4.55
0,-4.62
0,-4.9
0,-5.39
0,-5.99
0,-6.44
0,-6.69
0,-6.81
0,-6.83
0,-6.85
0,-6.95
0,-6.96
0,-6.82
15.88,-6.42
111.4,-5.01
229,-3.37
296.2,-1.85
321.8,-1.11
332.67,-0.92
263.2,-0.98
182.62,-1.3
64.38,-3.05
0,-4.59
0,-5.42
0,-5.86
0,-6.22
0,-6.37
0,-6.53
0,-6.87
0,-7.29
0,-7.5
0,-7.21
0,-6.51
0,-6.36
0,-6.51
0,-6.57
0,-6.6
15.07,-6.89
132.65,-6.28
242.12,-4.92
320.55,-3.37
404.92,-2.63
357.7,-2.24
298.7,-1.97
216.8,-2.32
74.57,-4.24
0,-5.82
0,-6.13
0,-5.91
0,-5.65
0,-5.78
0,-6.18
0,-6.68
0,-7.3
0,-8.19
0,-9.1
0,-9.6
0,-9.88
0,-10.01
0,-9.35
0,-8.25
15.88,-8.32
126.9,-7.49
250.12,-5.11
353.05,-3.42
332.85,-2.2
383.08,-1.61
321.55,-1.64
219.98,-2.51
79.1,-5.04
0,-8.19
0,-8.84
0,-9.45
0,-10.05
0,-10.74
0,-11.11
0,-11.11
0,-11.15
0,-11.25
0,-11.49
0,-11.8
0,-12.13
0,-12.3
0,-12.49
0,-12.61
18.15,-12.14
147.07,-10.29
262.2,-8.27
348.5,-7.35
390.62,-6.81
434.88,-6.47
302.8,-6.38
233.65,-6.8
67.97,-8.5
0,-10.33
0,-11.15
0,-11.36
0,-11.86
0,-12.5
0,-13.36
0,-14.3
0,-14.71
0,-14.57
0,-14.21
0,-13.95
0,-13.84
0,-13.89
0,-13.92
0,-13.84
12.3,-13.6
124.7,-12.37
229.88,-10.09
275.05,-8.49
342.92,-7.7
328.23,-7.42
296.17,-7.26
192.15,-7.39
68.75,-8.35
0,-10.3
0,-11.07
0,-11.43
0,-11.51
0,-11.37
0,-11.45
0,-11.78
0,-12.2
0,-12.56
0,-12.78
0,-12.83
0,-12.84
0,-12.73
0,-12.54
0,-12.42
14.62,-12.43
131.07,-11.67
254.85,-10.17
346.35,-9.02
360.38,-8.44
411.9,-7.97
293.6,-7.7
218.68,-7.66
74.3,-8.76
0,-10.33
0,-10.81
0,-11.13
0,-11.6
0,-12.14
0,-12.29
0,-12.16
0,-11.9
0,-11.56
0,-11.31
0,-11.33
0,-11.69
0,-12.11
0,-12.4
0,-12.65
11.6,-12.91
116.18,-12.14
223.27,-9.84
295.85,-8.39
393.92,-7.46
346.15,-7.03
337.48,-6.97
222.9,-7.39
73.3,-9.04
0,-11.21
0,-11.78
0,-12.72
0,-12.63
0,-12.14
0,-12.1
0,-12.32
0,-12.62
0,-12.62
0,-12.72
0,-13.27
0,-13.89
0,-14.33
0,-14.48
0,-14.58
16.3,-14.57
132.8,-12.9
241.3,-9.99
332.62,-8.47
376.27,-7.65
379.85,-7.33
314.08,-7.32
209.95,-7.7
74.4,-9.03
0,-10.89
0,-11.44
0,-11.72
0,-11.97
0,-12.32
0,-12.62
0,-12.78
0,-12.89
0,-13.15
0,-13.38
0,-13.34
0,-13.12
0,-12.98
0,-12.49
0,-11.89
12.38,-11.46
109.53,-10.44
206.88,-8.65
293.5,-6.55
342.2,-4.73
337.38,-3.91
271.48,-3.69
190.12,-3.97
80.18,-5.93
0,-8.1
0,-9.35
0,-9.73
0,-9.53
0,-10.04
0,-10.72
0,-10.78
0,-10.64
0,-10.33
0,-9.94
0,-9.61
0,-9.62
0,-9.82
0,-10.02
0,-10.35
12.73,-10.73
112.8,-10.14
211.8,-8.06
288.95,-6.1
338.45,-5.34
312.52,-4.97
278.88,-4.7
194.27,-5
70.53,-6.98
0,-8.65
0,-9.35
0,-9.75
0,-10.03
0,-10.27
0,-10.62
0,-10.96
0,-11.13
0,-11.16
0,-11.05
0,-10.86
0,-10.83
0,-10.89
0,-10.95
0,-10.78
11.6,-10.49
118.53,-9.14
235.45,-6.83
322.62,-5.28
380.25,-4.65
366.45,-4.31
281.42,-4.38
190.27,-4.8
75.78,-6.18
0,-7.74
0,-8
0,-8.02
0,-8.03
0,-8.36
0,-8.94
0,-9.48
0,-9.85
0,-9.85
0,-9.69
0,-9.56
0,-9.77
0,-10.17
0,-10.45
0,-10.57
13.57,-10.69
125.97,-9.57
236.3,-7.26
303.4,-5.46
420.27,-4.4
391.7,-4.04
349.42,-3.93
232.1,-4.17
100.55,-5.84
0,-8.1
0,-9.13
0,-9.24
0,-9.24
0,-9.42
0,-9.31
0,-9.04
0,-8.8
0,-8.47
0,-8
0,-7.66
0,-7.73
0,-7.77
0,-7.32
0,-6.7
13,-6.45
112.62,-5.62
231.77,-3.93
297.2,-2.44
373.33,-2
355.95,-1.63
280.27,-1.81
196.38,-2.85
82.55,-5.29
0,-7.49
0,-8.42
0,-8.18
0,-7.65
0,-7.62
0,-7.67
0,-6.96
0,-6.49
0,-6.23
0,-6.01
0,-5.78
0,-6
0,-6.14
0,-5.64
0,-5.67
12.45,-5.83
127.28,-5.1
237.5,-3.98
302.42,-2.53
362.5,-1.64
371.38,-0.68
319.65,-0.3
221.38,-0.81
83.07,-3
4.38,-4.95
0,-5.94
0,-5.5
0,-5.14
0,-5.21
0,-5.2
0,-5.29
0,-5.62
0,-5.97
0,-5.88
0,-5.56
0,-5.24
0,-4.66
0,-3.95
0,-3.16
10.75,-2.66
106.68,-2.67
218.18,-2.12
293.35,-1.87
329.8,-1.7
294.55,-0.79
244.5,0.47
181.98,0.31
69.2,-2.64
4.12,-4.92
0,-5.64
0,-5.51
0,-5.41
0,-5.49
0,-5.65
0,-5.91
0,-6.25
0,-6.15
0,-5.46
0,-4.84
0,-5.04
0,-5.62
0,-6.19
0,-6.74
11.15,-7.13
93.85,-6.36
194.65,-4.57
246.1,-3.15
333.02,-2.29
335.02,-1.87
254.35,-1.62
220.1,-1.77
85.1,-2.93
5.28,-4.02
0,-4.4
0,-4.38
0,-4.45
0,-5.12
0,-5.81
0,-6.22
0,-6.37
0,-6.39
0,-6.53
0,-6.3
0,-5.83
0,-5.67
0,-5.6
0,-5.7
14.48,-5.95
115.78,-5.28
224.18,-3.73
310.83,-1.95
349.6,-0.67
354.42,-0.19
252.3,-0.11
204,-0.5
76.3,-2.29
4.53,-3.57
0,-3.7
0,-4.13
0,-5.03
0,-5.57
0,-5.77
0,-5.95
0,-6.14
0,-6.33
0,-6.63
0,-7.09
0,-7.49
0,-8.06
0,-8.55
0,-9.08
13.05,-9.33
115.22,-7.9
237.93,-5.48
307.4,-3.71
410.25,-2.68
378.3,-2.14
336.83,-1.88
257.25,-2
115.07,-3.28
7.25,-5.81
0,-6.6
0,-7.19
0,-7.78
0,-8.31
0,-8.02
0,-7.24
0,-7.48
0,-7.83
0,-8.3
0,-8.73
0,-8.58
0,-7.99
0,-7.55
0,-7.58
16.52,-7.67
143.48,-6.56
272.8,-4.82
319.33,-3.04
383.83,-1.85
411.85,-1.3
372.05,-1.27
261.9,-1.81
118.32,-3.76
6.53,-6.58
0,-7
0,-6.91
0,-6.56
0,-6.37
0,-6.64
0,-7.11
0,-7.44
0,-7.68
0,-7.91
0,-8.19
0,-8.58
0,-9.05
0,-9.37
0,-9.61
14.07,-9.68
111.8,-8.45
232.02,-6.31
309.62,-4.55
381.75,-3.53
426.05,-2.94
332.33,-2.78
261.3,-3.09
119.95,-4.43
8.82,-6.99
0,-8.45
0,-9.3
0,-10.01
0,-10.45
0,-10.21
0,-10.08
0,-10.02
0,-10.24
0,-10.48
0,-10.8
0,-11.18
0,-11.37
0,-11.15
0,-10.71
17.17,-10.18
143.95,-8.3
270.33,-5.28
354.12,-3.41
441.65,-2.34
427,-2.16
390.1,-2.49
278.8,-3.32
131.07,-5.2
8.85,-7.45
0,-8.36
0,-8.98
0,-9.44
0,-9.82
0,-10.08
0,-10.27
0,-10.57
0,-10.96
0,-11.27
0,-11.39
0,-11.23
0,-10.92
0,-10.72
0,-10.74
15.73,-10.55
123.7,-9.09
223,-7.48
334.23,-6.65
379.45,-5.86
338.58,-5.45
295.15,-5.3
217.12,-5.64
95.28,-6.57
8.75,-7.88
0,-8.58
0,-9.15
0,-9.53
0,-9.66
0,-9.92
0,-10.29
0,-10.72
0,-11.04
0,-10.99
0,-10.76
0,-10.51
0,-10.23
0,-9.99
0,-9.92
16.42,-9.66
133.52,-8.05
250.55,-5.45
333.33,-3.67
439.23,-2.57
380.15,-2.23
378.45,-2.36
247.8,-2.92
121.95,-4.64
8.6,-6.9
0,-7.44
0,-7.66
0,-7.31
0,-7.14
0,-7.24
0,-7.51
0,-7.83
0,-7.98
0,-7.95
0,-7.65
0,-7.35
0,-7.38
0,-7.69
0,-8.1
17.23,-8.47
130.85,-7.63
234.5,-5.32
354.23,-3.97
422.23,-3.19
436.08,-2.76
360.85,-2.62
257.38,-2.91
124.2,-4.31
10.68,-6.37
0,-7.07
0,-7.59
0,-8.13
0,-8.61
0,-8.88
0,-8.96
0,-9.02
0,-9.04
0,-8.9
0,-8.52
0,-7.98
0,-7.59
0,-7.47
0,-7.41
17.8,-6.95
128.93,-5.21
261.9,-3.03
356.35,-1.23
432.9,0.3
414.85,0.93
341.45,1.05
239.2,0.52
124.4,-1.54
11.98,-3.08
0,-3.83
0,-4.13
0,-4.29
0,-4.49
0,-4.77
0,-4.99
0,-5.27
0,-5.41
0,-5.31
0,-5.15
0,-5.16
0,-5.2
0,-5.19
0,-5.26
19.58,-5.35
154.12,-4.06
291.6,-1.67
336.2,0.1
404.27,1.11
423.25,1.81
411.58,1.82
297.05,1.02
149.38,-1.23
15.3,-3.26
0,-3.93
0,-4.14
0,-4.37
0,-4.75
0,-5.3
0,-5.87
0,-6.24
0,-6.3
0,-6.22
0,-6.09
0,-5.76
0,-4.93
0,-4.04
0,-3.68
21.27,-3.07
158.45,-1.33
300.08,0.75
391.73,2.8
485.3,4.19
460.65,4.82
378.33,4.66
297.08,3.5
159.05,0.27
17.7,-1.2
0,-1.48
0,-1.76
0,-1.93
0,-2.27
0,-2.62
0,-2.98
0,-3.44
0,-3.92
0,-4.24
0,-4.25
0,-4.34
0,-4.64
0,-4.96
0,-5.4
20.55,-5.78
154,-4.65
292.65,-2.09
355.2,0.02
440.85,1.05
385,1.32
370.02,1.06
255.62,0.27
143.02,-1.77
13.93,-4.45
0,-5.64
0,-6.38
0,-6.68
0,-6.69
0,-6.11
0,-5.66
0,-5.38
0,-5.18
0,-5.28
0,-5.48
0,-5.7
0,-5.97
0,-6.51
0,-6.99
20.92,-6.7
146,-4.54
260.9,-2.22
353.92,-0.78
422.83,0.4
460.3,1.36
373.12,2.16
274.25,2.15
137.3,-0.18
15.48,-2.85
0,-3.65
0,-4.26
0,-4.72
0,-4.59
0,-4.13
0,-4.02
0,-4.49
0,-4.88
0,-4.74
0,-4.25
0,-3.94
0,-4.05
0,-4.72
0,-5.41
13.27,-5.85
101.43,-5.62
187,-4.68
226.43,-4.03
269.02,-3.63
254.6,-3.27
240.62,-3.19
201.05,-3.71
105.32,-4.49
14.02,-5.21
0,-5.77
0,-6.24
0,-6.56
0,-7.12
0,-8.15
0,-9.05
0,-9.79
0,-10.16
0,-10.23
0,-10.13
0,-9.85
0,-9.8
0,-9.95
0,-10.15
21.42,-9.9
165.98,-8.13
290.48,-6.01
387.15,-4.43
414.65,-3.44
466.9,-3.03
377.08,-3.09
294.25,-3.56
162.95,-4.49
20.92,-6.71
0,-7.81
0,-8.13
0,-8.33
0,-8.39
0,-8.38
0,-8.48
0,-8.74
0,-9.15
0,-9.69
0,-10.26
0,-10.82
0,-11.32
0,-11.68
0,-11.95
25.33,-11.64
158.2,-9.28
291.6,-6.8
373.58,-5.23
486.15,-4.24
411.25,-3.7
417.9,-3.49
311.85,-3.63
176.48,-4.59
24.98,-7.36
0,-8.05
0,-8.47
0,-8.94
0,-9.53
0,-10.13
0,-10.61
0,-11.04
0,-11.27
0,-11.27
0,-11.11
0,-10.97
0,-10.96
0,-11.06
0,-11.14
26,-10.81
160.93,-9.18
295.55,-7.02
396.3,-5.52
473.27,-4.58
473.15,-3.87
360.77,-3.36
273.35,-3.38
161.98,-4.58
20.23,-7.41
0,-8.26
0,-8.62
0,-8.84
0,-8.91
0,-9.12
0,-9.57
0,-9.88
0,-9.99
0,-9.98
0,-9.8
0,-9.69
0,-9.54
0,-9.84
0,-10.5
16.17,-10.99
123.25,-9.91
233.55,-8.3
312.85,-7.52
413.55,-6.71
424.15,-6.23
319.85,-6.3
256.48,-6.71
139.77,-7.39
21.65,-8.58
0,-9.48
0,-10
0,-10.28
0,-10.42
0,-10.26
0,-10.09
0,-10.26
0,-10.67
0,-11.04
0,-11.36
0,-11.58
0,-11.84
0,-12.33
0,-12.95
27.27,-12.96
147.35,-10.72
264.77,-8.69
364.42,-7.14
408.58,-6.22
430.7,-5.68
428.67,-5.51
318,-5.73
180.32,-6.47
20.67,-8.35
0,-9.63
0,-10.26
0,-11
0,-11.45
0,-11.76
0,-12.19
0,-12.15
0,-12.02
0,-11.98
0,-11.87
0,-11.75
0,-11.97
0,-12.45
0,-12.85
26.4,-12.7
162.93,-10.55
298.1,-8.16
397.8,-6.85
442.38,-6.15
490.17,-5.85
397.3,-5.88
309.58,-6.23
176.88,-7.04
24.48,-9.03
0,-10.09
0,-10.36
0,-10.43
0,-10.55
0,-10.87
0,-11.24
0,-11.56
0,-11.88
0,-12.21
0,-12.58
0,-12.77
0,-12.79
0,-12.81
0,-12.93
30.48,-12.29
158.52,-9.56
288,-7.5
377.23,-6.73
497.98,-6.09
439.17,-5.62
432.27,-5.6
269.1,-6
173.95,-6.81
25.55,-8.43
0,-9.2
0,-9.62
0,-9.97
0,-10.34
0,-10.77
0,-11.14
0,-11.41
0,-11.66
0,-11.86
0,-11.89
0,-11.86
0,-11.69
0,-11.72
0,-11.9
27.12,-11.61
156.85,-9.87
285.52,-8.04
392.5,-6.74
452.88,-5.85
500.92,-5.28
381.45,-5
324.67,-5.13
182.45,-5.93
32.6,-8.33
0,-9.99
0,-11.14
0,-12.61
0,-13.69
0,-13.54
0,-12.45
0,-12.55
0,-12.69
0,-12.89
0,-12.94
0,-12.78
0,-12.85
0,-13.44
0,-14.15
39.42,-14.15
173.9,-11.47
313.6,-8.94
381.33,-7.58
507.8,-7.06
485.23,-6.7
434.6,-6.37
331.02,-6.33
176.23,-6.88
24.08,-8.82
0,-9.47
0,-9.66
0,-9.97
0,-10.01
0,-10.01
0,-10.26
0,-10.57
0,-10.67
0,-10.56
0,-10.45
0,-10.45
0,-10.67
0,-10.87
0,-10.97
40.5,-10.75
166.7,-9.43
306.1,-7.51
358.33,-6.11
454.9,-5.17
476.55,-4.68
366.08,-4.49
317.65,-4.73
193.2,-5.69
35.22,-8.33
0,-9.05
0,-9.55
0,-10.06
0,-10.35
0,-10.58
0,-10.91
0,-11.32
0,-11.56
0,-11.64
0,-11.45
0,-11.33
0,-11.18
0,-10.95
0,-10.9
43.12,-10.38
174.57,-8.8
308.33,-6.88
392.1,-5.27
538.85,-4.32
492.62,-3.98
487.62,-4.01
359.23,-4.41
213.2,-5.39
29.15,-7.84
0,-8.81
0,-9.69
0,-10.02
0,-9.73
0,-9.87
0,-10.17
0,-10.25
0,-10.22
0,-10.29
0,-10.27
0,-10.17
0,-10.15
0,-10.27
0,-10.52
28.65,-10.29
139.1,-8.59
234.23,-6.09
336.77,-4.99
397.35,-4.56
335.7,-4.5
310.62,-4.68
225.32,-5.1
131.7,-5.99
25.98,-7.02
0,-7.48
0,-7.8
0,-8.12
0,-8.54
0,-9.01
0,-9.48
0,-9.8
0,-10.03
0,-10.22
0,-10.33
0,-10.43
0,-10.55
0,-10.87
0,-11.44
40.55,-11.02
170.2,-8.77
285.85,-7.13
392.88,-6.45
487.1,-5.88
519.33,-5.48
436.45,-5.36
354.75,-5.51
215.6,-5.98
48.38,-7.32
0,-8.52
0,-8.98
0,-9.73
0,-10.22
0,-10.63
0,-11.04
0,-11.34
0,-11.56
0,-11.74
0,-11.82
0,-11.78
0,-11.63
0,-11.55
0,-11.7
49.1,-11.37
187.55,-9.31
324.95,-7.05
405.23,-5.78
554.28,-4.82
472.02,-4.32
460.38,-4.22
356.75,-4.46
211.93,-5.15
44.22,-7.45
0,-8.96
0,-9.88
0,-11.33
0,-12.31
0,-12.67
0,-12.79
0,-13
0,-13.24
0,-13.54
0,-13.75
0,-13.72
0,-13.46
0,-13.05
0,-12.74
38.65,-11.74
186.3,-9.19
307.75,-6.74
448.15,-5.38
490.2,-4.55
501,-4.06
381.02,-3.9
349.88,-4.18
211.52,-5.05
38.72,-7.47
0,-9.01
0,-9.44
0,-10.59
0,-11.28
0,-11.59
0,-11.83
0,-11.77
0,-11.51
0,-11.32
0,-11.22
0,-11.09
0,-11
0,-10.99
0,-11.08
36.72,-10.35
145.88,-8.56
262.2,-7.02
360.8,-5.99
442.55,-5.48
401.92,-5.37
371.52,-5.59
291.25,-6.1
180.25,-6.69
43.85,-7.75
0,-9.03
0,-9.66
0,-9.9
0,-9.79
0,-9.95
0,-10.71
0,-11.48
0,-11.68
0,-11.64
0,-11.49
0,-11.31
0,-11.06
0,-10.66
0,-10.12
42.05,-9.18
194.62,-7.26
324.1,-5.66
435.5,-4.84
492.95,-4.68
514.08,-4.9
406.38,-5.15
338.1,-5.48
192.43,-6.07
34.1,-7.25
0,-8.27
0,-8.58
0,-8.82
0,-9.31
0,-9.76
0,-10.1
0,-10.4
0,-10.68
0,-10.84
0,-10.96
0,-10.91
0,-10.95
0,-11.14
0,-11.4
51.53,-11.03
201.07,-9.07
326.35,-7.16
444.48,-5.82
570.12,-5.12
490.8,-4.83
489.08,-4.88
384.38,-5.26
231.05,-5.99
45.1,-7.85
0,-9.22
0,-9.36
0,-9.65
0,-9.85
0,-10.01
0,-10.28
0,-10.49
0,-10.64
0,-10.77
0,-10.88
0,-10.81
0,-10.6
0,-10.54
0,-10.69
68.32,-10.05
212.62,-7.67
347.85,-5.42
457.62,-3.79
545.67,-2.72
549.95,-2.06
443.95,-1.78
395.25,-1.96
229.05,-2.86
50.78,-5.59
0,-7.29
0,-7.2
0,-7.36
0,-7.43
0,-7.3
0,-7.42
0,-7.96
0,-8.51
0,-9.29
0,-10.09
0,-10.18
0,-9.75
0,-9.28
0,-8.99
37.85,-8.33
155.95,-7.07
241.88,-5.18
306.6,-4.3
334.95,-4.07
285,-4.25
264.5,-4.77
212,-5.4
116.97,-5.93
31.3,-6.46
0,-6.99
0,-7.37
0,-7.77
0,-8.13
0,-8.39
0,-8.63
0,-8.89
0,-9.22
0,-9.51
0,-9.9
0,-10.63
0,-11.36
0,-11.91
0,-12.21
48.6,-10.71
191.8,-8.37
297.8,-7.76
374.27,-7.36
473.75,-6.94
479.65,-6.6
447.08,-6.43
343.05,-6.56
206.52,-7
62.4,-8.03
0,-8.95
0,-8.94
0,-9.07
0,-9.16
0,-9.11
0,-8.94
0,-8.87
0,-9.05
0,-9.33
0,-9.64
0,-9.99
0,-10.07
0,-10.14
0,-10.16
52.67,-9.56
162.3,-8.47
250.62,-7.47
392.5,-6.53
407.92,-5.76
435.02,-5.5
406.9,-5.44
316.35,-5.6
218.5,-6.02
55.95,-7.48
0,-8.99
0,-9.23
0,-9.78
0,-10.3
0,-10.64
0,-10.87
0,-11.19
0,-11.51
0,-11.86
0,-12.24
0,-12.61
0,-12.98
0,-13.25
0,-13.25
61.72,-11.83
203.02,-8.58
328.25,-6.7
466.23,-4.76
494.2,-3.18
492.17,-2.18
440.52,-1.85
353.6,-2.14
223.55,-3.2
58.2,-5.86
0,-8.13
0,-8.69
0,-9.04
0,-9.38
0,-9.62
0,-10.2
0,-10.88
0,-11.56
0,-12.18
0,-12.56
0,-12.76
0,-12.72
0,-12.35
0,-11.97
80.2,-10.38
248.38,-7.07
397.2,-5.17
537.53,-3.69
566.53,-2.75
540.08,-2.26
456,-1.98
399.55,-1.98
260.98,-2.59
65.97,-4.77
0,-6.07
0,-6.4
0,-6.79
0,-6.87
0,-6.79
0,-6.71
0,-6.75
0,-6.79
0,-6.76
0,-6.63
0,-6.62
0,-6.94
0,-7.38
0,-7.76
72.62,-6.81
217.95,-3.8
362.7,-1.21
454.35,0.31
550.53,1.39
511.83,2.17
470.77,2.31
364.5,1.74
243.2,-0.02
69.47,-2.05
0,-2.35
0,-2.08
0,-2.02
0,-2.39
0,-3.48
0,-4.4
0,-4.84
0,-5.19
0,-5.48
0,-5.81
0,-6.14
0,-6.43
0,-6.73
0,-6.98
55.28,-6.4
127.22,-5.64
254.1,-5.18
348.3,-4.86
379.3,-4.67
364.7,-4.76
329.27,-4.87
258.33,-5.14
135.8,-5.25
62.92,-5.8
0,-6.51
0,-7.1
0,-7.78
0,-8.41
0,-9.05
0,-9.61
0,-9.98
0,-10.56
0,-11.28
0,-11.93
0,-12.58
0,-13.31
0,-13.95
0,-14.26
69.45,-12.74
166.6,-11.01
276.23,-9.56
365.58,-8.44
445.15,-7.71
442.7,-7.29
423.1,-7.09
355.95,-7.27
222.65,-8.05
86.75,-9.91
0,-11.88
0,-12.7
0,-13.18
0,-13.82
0,-14.39
0,-14.85
0,-15.32
0,-15.9
0,-16.37
0,-16.53
0,-16.69
0,-16.9
0,-17.12
0,-17.26
122.32,-14.99
259.52,-12.02
411.8,-10.33
584.83,-9
561.4,-8.07
580.88,-7.44
605.7,-7.09
485.95,-7.09
319.4,-7.71
121.03,-9.49
0,-12.06
0,-13.23
0,-14.19
0,-15.02
0,-15.56
0,-15.89
0,-16.01
0,-15.81
0,-15.47
0,-15.29
0,-14.98
0,-14.93
0,-14.65
0,-14.28
119.53,-12.22
275.33,-9.62
439.75,-8.06
565.5,-6.8
667.78,-6.02
647.1,-5.67
569.25,-5.5
483.48,-5.63
312.05,-6.15
135.32,-7.82
0,-10.49
0,-11.18
0,-11.39
0,-11.62
0,-11.47
0,-11.11
0,-10.84
0,-10.85
0,-11.02
0,-11.31
0,-11.65
0,-11.99
0,-12.29
0,-12.47
130.52,-11.16
275.67,-8.3
417.05,-6.34
530.6,-4.86
647.95,-3.86
587.3,-3.18
580.2,-2.8
456.95,-2.81
287.77,-3.52
119.35,-5.89
0,-8.61
0,-9.2
0,-9.73
0,-10.06
0,-9.69
0,-9.14
0,-8.96
0,-9.25
0,-9.66
0,-10.17
0,-10.65
0,-10.78
0,-10.78
3.53,-11.02
105.97,-9.74
253.18,-6.5
411.6,-4.64
529.47,-3.26
553.03,-2.51
611.95,-2.24
520.33,-2.3
340.08,-2.63
251.98,-3.28
95.03,-4.9
3.42,-7.21
0,-7.66
0,-8.13
0,-8.69
0,-9.21
0,-9.83
0,-10.29
0,-10.66
0,-10.89
0,-10.88
0,-10.69
0,-10.47
0,-10.28
3.75,-10.02
104.62,-8.06
248.65,-4.44
386.8,-2.24
492.38,-0.75
653.4,0.1
605.4,0.51
584,0.57
462.23,0.3
276.83,-0.38
110.2,-2.22
4.6,-4.02
0,-4.97
0,-6.01
0,-6.37
0,-6.23
0,-6.12
0,-6.05
0,-6.11
0,-6.19
0,-6.33
0,-6.33
0,-6.26
0,-6.56
4.32,-6.68
111.9,-5.36
271.75,-2.68
452.42,-0.68
575.83,0.53
641.6,1.33
662.65,1.56
550.3,1.52
477.35,1.2
306.67,0.22
125.28,-2.08
5.9,-3.67
0,-4.27
0,-4.76
0,-4.92
0,-4.95
0,-5.01
0,-5.16
0,-5.31
0,-5.46
0,-5.58
0,-5.57
0,-5.58
0,-5.83
5.9,-6.19
101.25,-5.32
240.93,-3.09
357.45,-1.04
478.73,0.26
545.35,1.15
549.17,1.75
473.83,1.98
438.15,1.8
255.9,0.88
105.2,-2.13
5.8,-4.7
0,-4.81
0,-4.93
0,-5.17
0,-5.33
0,-5.49
0,-5.79
0,-6.26
0,-6.8
0,-7.32
0,-7.54
0,-7.52
0,-7.47
5.97,-7.35
122.38,-5.54
286.17,-2.11
428.95,-0.29
585.03,1.3
654.5,2.42
677.95,3.09
589.5,3.39
492.27,3.27
322.42,2.45
135.9,-0.03
7.45,-1.9
0,-2.66
0,-3.26
0,-3.03
0,-2.65
0,-2.35
0,-2.15
0,-1.98
0,-1.9
0,-2.17
0,-2.6
0,-3.05
0,-3.23
7.45,-3.06
136.4,-1.74
294.12,0.23
411.83,1.96
556.78,3.23
568.42,4.01
638,4.33
542.03,4.25
432.52,3.8
282.1,2.57
112.28,-0.32
7.03,-2.33
0,-2.47
0,-2.59
0,-2.59
0,-2.37
0,-2.29
0,-2.5
0,-2.56
0,-2.66
0,-3
0,-3.51
0,-4.19
0,-4.61
6.68,-4.73
90.18,-3.78
203.77,-2.19
337.08,-0.86
413.05,-0.41
481,-0.44
490.88,-0.04
498.2,0.09
398.38,-0.69
269.23,-1.85
120.88,-3.93
8.32,-5.98
0,-7.06
0,-8.22
0,-9.13
0,-9.8
0,-10.4
0,-10.85
0,-11.29
0,-11.53
0,-11.75
0,-12.03
0,-12.24
0,-12.41
9.9,-11.99
154.68,-8.14
332.83,-4.74
486.88,-2.16
646.62,-0.72
696.85,0.32
717.28,0.92
641.88,1.06
527.35,0.7
361.1,-0.3
164.4,-2.46
12.12,-5.29
0,-6.19
0,-6.63
0,-6.98
0,-7.1
0,-7.18
0,-7.27
0,-7.27
0,-7.16
0,-7.02
0,-6.85
0,-6.61
0,-6.29
12.27,-6.08
142,-4.82
328.27,-2.78
497.33,-1.07
616.05,0
716.33,0.63
679.55,0.82
646.25,0.72
521.53,0.36
348.7,-0.3
135.5,-2.47
